"uniqueid","p1","p2","p3","p4","p5"
20132716,0.388,0.268,0.03,0.214,0.1
20132715,0.324,0.354,0.032,0.144,0.146
20132706,0.408,0.266,0.01,0.226,0.09
20132705,0.398,0.2,0.008,0.332,0.062
20132697,0.342,0.32,0.038,0.138,0.162
20132696,0.336,0.228,0.024,0.328,0.084
20132682,0.46,0.23,0.022,0.234,0.054
20132674,0.428,0.242,0.016,0.23,0.084
20132670,0.414,0.232,0.022,0.25,0.082
20132666,0.454,0.188,0.016,0.288,0.054
20132663,0.462,0.208,0.01,0.242,0.078
20132659,0.388,0.258,0.014,0.248,0.092
20132653,0.432,0.196,0.012,0.278,0.082
20132652,0.436,0.186,0.02,0.296,0.062
20132650,0.38,0.228,0.028,0.28,0.084
20132642,0.4,0.208,0.016,0.304,0.072
20132636,0.436,0.178,0.028,0.284,0.074
20132627,0.316,0.312,0.064,0.11,0.198
20132625,0.4,0.278,0.032,0.208,0.082
20132623,0.438,0.168,0.018,0.32,0.056
20132617,0.396,0.184,0.022,0.322,0.076
20132605,0.358,0.292,0.034,0.182,0.134
20132603,0.44,0.228,0.012,0.244,0.076
20132597,0.388,0.3,0.038,0.124,0.15
20132592,0.426,0.162,0.01,0.334,0.068
20132587,0.432,0.238,0.022,0.238,0.07
20132579,0.32,0.332,0.088,0.132,0.128
20132563,0.406,0.236,0.01,0.256,0.092
20132562,0.372,0.192,0.066,0.276,0.094
20132557,0.374,0.2,0.012,0.342,0.072
20132552,0.408,0.252,0.018,0.26,0.062
20132551,0.458,0.192,0.006,0.274,0.07
20132536,0.356,0.296,0.05,0.2,0.098
20132532,0.322,0.33,0.066,0.13,0.152
20132531,0.382,0.35,0.042,0.098,0.128
20132529,0.396,0.244,0.02,0.244,0.096
20132526,0.422,0.196,0.022,0.31,0.05
20132523,0.402,0.252,0.048,0.2,0.098
20132522,0.45,0.218,0.006,0.266,0.06
20132520,0.394,0.264,0.018,0.218,0.106
20132517,0.314,0.35,0.062,0.1,0.174
20132515,0.468,0.188,0.006,0.286,0.052
20132509,0.342,0.334,0.056,0.136,0.132
20132508,0.414,0.252,0.024,0.228,0.082
20132497,0.424,0.226,0.01,0.28,0.06
20132496,0.434,0.228,0.018,0.252,0.068
20132493,0.41,0.2,0.012,0.334,0.044
20132485,0.366,0.27,0.05,0.154,0.16
20132481,0.286,0.396,0.08,0.088,0.15
20132480,0.326,0.332,0.054,0.148,0.14
20132479,0.382,0.232,0.022,0.274,0.09
20132473,0.286,0.404,0.068,0.102,0.14
20132466,0.408,0.224,0.018,0.28,0.07
20132458,0.34,0.314,0.066,0.12,0.16
20132457,0.446,0.214,0.008,0.298,0.034
20132455,0.382,0.292,0.042,0.188,0.096
20132453,0.44,0.15,0.006,0.366,0.038
20132449,0.424,0.206,0.02,0.28,0.07
20132448,0.41,0.228,0.02,0.268,0.074
20132444,0.368,0.252,0.03,0.224,0.126
20132435,0.364,0.2,0.01,0.364,0.062
20132427,0.308,0.34,0.068,0.162,0.122
20132419,0.46,0.206,0.012,0.258,0.064
20132417,0.308,0.276,0.038,0.212,0.166
20132415,0.368,0.278,0.052,0.184,0.118
20132400,0.374,0.354,0.042,0.152,0.078
20132397,0.338,0.322,0.056,0.122,0.162
20132392,0.334,0.342,0.048,0.144,0.132
20132388,0.398,0.306,0.03,0.156,0.11
20132375,0.406,0.226,0.014,0.26,0.094
20132370,0.336,0.304,0.042,0.206,0.112
20132369,0.364,0.204,0.008,0.382,0.042
20132363,0.332,0.346,0.06,0.124,0.138
20132360,0.388,0.254,0.022,0.236,0.1
20132356,0.308,0.308,0.074,0.134,0.176
20132342,0.32,0.342,0.054,0.116,0.168
20132335,0.314,0.336,0.048,0.144,0.158
20132333,0.36,0.348,0.044,0.08,0.168
20132330,0.412,0.174,0.006,0.362,0.046
20132325,0.422,0.268,0.024,0.23,0.056
20132318,0.346,0.306,0.06,0.124,0.164
20132309,0.308,0.252,0.034,0.308,0.098
20132304,0.406,0.29,0.044,0.14,0.12
20132301,0.444,0.232,0.004,0.234,0.086
20132272,0.392,0.222,0.022,0.296,0.068
20132269,0.29,0.324,0.08,0.142,0.164
20132268,0.408,0.202,0.016,0.304,0.07
20132267,0.36,0.31,0.03,0.182,0.118
20132255,0.31,0.342,0.064,0.108,0.176
20132251,0.364,0.328,0.024,0.18,0.104
20132246,0.358,0.314,0.054,0.16,0.114
20132245,0.352,0.318,0.068,0.112,0.15
20132240,0.35,0.234,0.012,0.316,0.088
20132233,0.408,0.234,0.03,0.226,0.102
20132227,0.324,0.328,0.064,0.126,0.158
20132221,0.462,0.244,0.014,0.212,0.068
20132217,0.426,0.192,0.026,0.294,0.062
20132208,0.358,0.26,0.032,0.252,0.098
20132204,0.334,0.248,0.06,0.212,0.146
20132201,0.322,0.29,0.072,0.142,0.174
20132197,0.39,0.132,0.006,0.414,0.058
20132195,0.448,0.142,0.006,0.382,0.022
20132193,0.36,0.296,0.066,0.108,0.17
20132181,0.348,0.362,0.046,0.09,0.154
20132178,0.33,0.352,0.062,0.128,0.128
20132174,0.302,0.352,0.06,0.182,0.104
20132172,0.328,0.35,0.06,0.134,0.128
20132171,0.264,0.308,0.14,0.084,0.204
20132167,0.412,0.136,0.01,0.378,0.064
20132164,0.338,0.314,0.056,0.178,0.114
20132145,0.376,0.17,0.012,0.392,0.05
20132130,0.47,0.128,0.016,0.342,0.044
20132121,0.384,0.292,0.018,0.214,0.092
20132118,0.366,0.304,0.072,0.12,0.138
20132117,0.43,0.268,0.016,0.224,0.062
20132114,0.416,0.254,0.02,0.208,0.102
20132108,0.344,0.34,0.048,0.122,0.146
20132079,0.404,0.192,0.016,0.316,0.072
20132077,0.392,0.204,0.018,0.324,0.062
20132068,0.348,0.348,0.064,0.142,0.098
20132064,0.292,0.36,0.044,0.11,0.194
20132063,0.34,0.346,0.036,0.136,0.142
20132060,0.392,0.234,0.012,0.31,0.052
20132059,0.406,0.226,0.028,0.234,0.106
20132058,0.442,0.146,0.004,0.36,0.048
20132048,0.33,0.332,0.052,0.12,0.166
20132047,0.378,0.278,0.044,0.184,0.116
20132045,0.388,0.32,0.034,0.166,0.092
20132040,0.406,0.178,0.016,0.318,0.082
20132034,0.408,0.2,0.004,0.31,0.078
20132032,0.336,0.396,0.04,0.112,0.116
20132028,0.43,0.198,0.018,0.286,0.068
20132027,0.42,0.198,0.018,0.278,0.086
20132026,0.48,0.18,0.008,0.3,0.032
20132025,0.406,0.22,0.03,0.208,0.136
20132018,0.372,0.232,0.018,0.288,0.09
20132002,0.398,0.288,0.024,0.208,0.082
20131998,0.408,0.256,0.028,0.196,0.112
20131996,0.314,0.336,0.07,0.092,0.188
20131994,0.37,0.2,0.034,0.312,0.084
20131993,0.4,0.268,0.024,0.22,0.088
20131976,0.418,0.152,0.004,0.376,0.05
20131971,0.34,0.316,0.07,0.146,0.128
20131962,0.374,0.316,0.046,0.15,0.114
20131953,0.266,0.332,0.094,0.134,0.174
20131948,0.384,0.194,0.024,0.316,0.082
20131939,0.31,0.314,0.074,0.124,0.178
20131928,0.38,0.268,0.03,0.204,0.118
20131920,0.364,0.31,0.04,0.162,0.124
20131907,0.424,0.194,0.026,0.292,0.064
20131903,0.418,0.196,0.016,0.326,0.044
20131902,0.338,0.312,0.058,0.14,0.152
20131897,0.454,0.24,0.014,0.214,0.078
20131887,0.328,0.32,0.062,0.128,0.162
20131880,0.418,0.194,0.008,0.32,0.06
20131876,0.398,0.212,0.024,0.302,0.064
20131874,0.398,0.29,0.036,0.178,0.098
20131865,0.372,0.226,0.024,0.282,0.096
20131863,0.432,0.242,0.022,0.226,0.078
20131862,0.354,0.302,0.034,0.208,0.102
20131852,0.384,0.266,0.048,0.168,0.134
20131851,0.286,0.342,0.06,0.126,0.186
20131839,0.346,0.348,0.034,0.116,0.156
20131835,0.29,0.316,0.054,0.16,0.18
20131833,0.358,0.304,0.064,0.128,0.146
20131830,0.432,0.202,0.018,0.266,0.082
20131827,0.404,0.272,0.034,0.198,0.092
20131824,0.35,0.302,0.022,0.202,0.124
20131815,0.42,0.218,0,0.308,0.054
20131814,0.312,0.344,0.046,0.172,0.126
20131797,0.422,0.18,0.014,0.33,0.054
20131793,0.402,0.296,0.02,0.198,0.084
20131791,0.388,0.184,0.014,0.364,0.05
20131789,0.39,0.29,0.02,0.224,0.076
20131788,0.338,0.248,0.014,0.336,0.064
20131784,0.38,0.288,0.07,0.136,0.126
20131761,0.33,0.35,0.05,0.158,0.112
20131758,0.336,0.294,0.056,0.176,0.138
20131755,0.388,0.218,0.03,0.278,0.086
20131751,0.388,0.278,0.032,0.188,0.114
20131749,0.266,0.33,0.1,0.122,0.182
20131747,0.386,0.15,0.01,0.406,0.048
20131742,0.492,0.2,0.008,0.256,0.044
20131741,0.292,0.34,0.086,0.12,0.162
20131739,0.338,0.19,0.028,0.35,0.094
20131735,0.278,0.344,0.062,0.186,0.13
20131733,0.328,0.286,0.056,0.158,0.172
20131732,0.33,0.31,0.07,0.116,0.174
20131731,0.404,0.186,0.024,0.31,0.076
20131728,0.378,0.294,0.028,0.18,0.12
20131727,0.398,0.276,0.036,0.206,0.084
20131723,0.404,0.264,0.034,0.196,0.102
20131703,0.408,0.154,0.01,0.382,0.046
20131699,0.358,0.306,0.042,0.17,0.124
20131697,0.348,0.356,0.042,0.144,0.11
20131695,0.394,0.172,0.016,0.372,0.046
20131688,0.374,0.286,0.018,0.212,0.11
20131676,0.398,0.264,0.024,0.206,0.108
20131675,0.42,0.258,0.014,0.212,0.096
20131673,0.45,0.282,0.024,0.182,0.062
20131663,0.484,0.186,0.006,0.26,0.064
20131661,0.336,0.28,0.032,0.23,0.122
20131659,0.376,0.184,0.022,0.338,0.08
20131641,0.434,0.266,0.012,0.218,0.07
20131626,0.406,0.226,0.026,0.262,0.08
20131618,0.39,0.27,0.028,0.198,0.114
20131605,0.442,0.23,0.016,0.238,0.074
20131587,0.312,0.3,0.054,0.204,0.13
20131582,0.326,0.336,0.06,0.102,0.176
20131572,0.472,0.23,0.014,0.206,0.078
20131570,0.478,0.126,0.014,0.352,0.03
20131568,0.376,0.252,0.038,0.232,0.102
20131564,0.324,0.316,0.068,0.132,0.16
20131562,0.446,0.164,0.012,0.302,0.076
20131556,0.424,0.132,0.002,0.42,0.022
20131555,0.362,0.296,0.058,0.17,0.114
20131549,0.376,0.19,0.032,0.304,0.098
20131548,0.364,0.266,0.056,0.176,0.138
20131546,0.34,0.348,0.042,0.158,0.112
20131531,0.372,0.268,0.03,0.226,0.104
20131517,0.41,0.288,0.028,0.158,0.116
20131512,0.402,0.282,0.026,0.206,0.084
20131509,0.358,0.298,0.04,0.178,0.126
20131498,0.354,0.248,0.052,0.252,0.094
20131483,0.442,0.228,0.018,0.226,0.086
20131472,0.416,0.126,0.004,0.424,0.03
20131469,0.36,0.326,0.058,0.096,0.16
20131463,0.346,0.294,0.024,0.232,0.104
20131456,0.392,0.298,0.048,0.146,0.116
20131453,0.376,0.288,0.016,0.24,0.08
20131439,0.352,0.31,0.05,0.152,0.136
20131436,0.356,0.28,0.038,0.22,0.106
20131435,0.45,0.2,0.008,0.272,0.07
20131432,0.42,0.216,0.018,0.264,0.082
20131427,0.388,0.152,0.004,0.42,0.036
20131415,0.376,0.216,0.024,0.31,0.074
20131410,0.452,0.158,0.01,0.322,0.058
20131399,0.358,0.27,0.022,0.228,0.122
20131397,0.316,0.33,0.036,0.164,0.154
20131392,0.384,0.262,0.032,0.236,0.086
20131390,0.322,0.314,0.09,0.114,0.16
20131379,0.346,0.298,0.058,0.174,0.124
20131377,0.434,0.186,0.01,0.312,0.058
20131372,0.41,0.122,0.004,0.42,0.044
20131369,0.282,0.358,0.084,0.12,0.156
20131366,0.442,0.216,0.028,0.228,0.086
20131359,0.408,0.288,0.02,0.178,0.106
20131355,0.338,0.316,0.042,0.182,0.122
20131350,0.44,0.212,0.006,0.296,0.046
20131338,0.366,0.374,0.05,0.082,0.128
20131331,0.416,0.242,0.018,0.252,0.072
20131330,0.354,0.304,0.048,0.152,0.142
20131327,0.414,0.298,0.038,0.16,0.09
20131325,0.376,0.282,0.04,0.22,0.082
20131315,0.412,0.184,0.012,0.342,0.05
20131314,0.346,0.33,0.058,0.144,0.122
20131308,0.484,0.182,0.01,0.276,0.048
20131305,0.404,0.188,0.02,0.344,0.044
20131302,0.392,0.194,0.02,0.322,0.072
20131292,0.462,0.188,0.012,0.288,0.05
20131291,0.382,0.346,0.032,0.14,0.1
20131286,0.304,0.308,0.098,0.116,0.174
20131285,0.416,0.312,0.03,0.14,0.102
20131272,0.362,0.32,0.042,0.124,0.152
20131267,0.38,0.246,0.03,0.23,0.114
20131256,0.432,0.186,0.008,0.33,0.044
20131251,0.35,0.248,0.076,0.178,0.148
20131249,0.41,0.278,0.024,0.202,0.086
20131233,0.404,0.214,0.014,0.322,0.046
20131231,0.288,0.336,0.074,0.134,0.168
20131230,0.38,0.316,0.028,0.16,0.116
20131222,0.352,0.278,0.016,0.27,0.084
20131221,0.384,0.292,0.04,0.158,0.126
20131211,0.438,0.228,0.012,0.222,0.1
20131200,0.342,0.318,0.058,0.122,0.16
20131199,0.41,0.234,0.016,0.27,0.07
20131191,0.358,0.3,0.04,0.196,0.106
20131179,0.312,0.27,0.06,0.168,0.19
20131172,0.326,0.29,0.06,0.194,0.13
20131161,0.386,0.248,0.02,0.27,0.076
20131159,0.312,0.332,0.072,0.11,0.174
20131144,0.336,0.276,0.038,0.272,0.078
20131136,0.402,0.224,0.008,0.304,0.062
20131134,0.38,0.154,0.016,0.358,0.092
20131132,0.442,0.192,0.006,0.3,0.06
20131127,0.374,0.3,0.028,0.202,0.096
20131124,0.38,0.306,0.064,0.146,0.104
20131107,0.416,0.24,0.01,0.256,0.078
20131105,0.402,0.168,0.006,0.38,0.044
20131096,0.33,0.28,0.064,0.18,0.146
20131094,0.296,0.384,0.042,0.146,0.132
20131092,0.368,0.194,0.026,0.33,0.082
20131091,0.412,0.162,0.012,0.374,0.04
20131088,0.4,0.18,0.012,0.376,0.032
20131087,0.426,0.216,0.01,0.31,0.038
20131083,0.364,0.292,0.058,0.168,0.118
20131082,0.374,0.356,0.026,0.11,0.134
20131080,0.324,0.332,0.06,0.152,0.132
20131078,0.298,0.336,0.072,0.124,0.17
20131076,0.426,0.152,0.004,0.378,0.04
20131074,0.372,0.326,0.042,0.146,0.114
20131057,0.342,0.322,0.036,0.188,0.112
20131045,0.384,0.206,0.012,0.312,0.086
20131043,0.378,0.29,0.02,0.198,0.114
20131034,0.372,0.22,0.024,0.308,0.076
20131027,0.484,0.212,0.018,0.208,0.078
20131023,0.412,0.296,0.02,0.174,0.098
20131020,0.454,0.22,0.024,0.244,0.058
20131011,0.332,0.292,0.052,0.166,0.158
20131006,0.488,0.18,0.01,0.248,0.074
20131001,0.348,0.246,0.028,0.274,0.104
2013993,0.436,0.136,0.004,0.386,0.038
2013992,0.276,0.362,0.112,0.08,0.17
2013990,0.302,0.368,0.058,0.104,0.168
2013988,0.364,0.3,0.028,0.182,0.126
2013983,0.408,0.232,0.024,0.24,0.096
2013979,0.392,0.278,0.02,0.234,0.076
2013976,0.432,0.282,0.034,0.172,0.08
2013974,0.466,0.18,0.008,0.284,0.062
2013966,0.426,0.252,0.024,0.21,0.088
2013965,0.418,0.152,0.018,0.376,0.036
2013963,0.428,0.162,0.01,0.354,0.046
2013961,0.388,0.268,0.02,0.244,0.08
2013958,0.434,0.238,0.012,0.26,0.056
2013957,0.388,0.292,0.032,0.198,0.09
2013950,0.36,0.174,0.002,0.406,0.058
2013943,0.352,0.322,0.048,0.162,0.116
2013927,0.4,0.286,0.034,0.158,0.122
2013926,0.424,0.192,0.008,0.288,0.088
2013905,0.402,0.27,0.03,0.19,0.108
2013904,0.364,0.206,0.008,0.336,0.086
2013902,0.302,0.376,0.052,0.122,0.148
2013900,0.412,0.204,0.012,0.274,0.098
2013895,0.33,0.364,0.026,0.186,0.094
2013892,0.37,0.294,0.038,0.182,0.116
2013889,0.384,0.3,0.032,0.16,0.124
2013882,0.422,0.26,0.024,0.208,0.086
2013879,0.3,0.318,0.102,0.084,0.196
2013875,0.344,0.348,0.04,0.126,0.142
2013864,0.42,0.174,0.008,0.358,0.04
2013862,0.334,0.3,0.028,0.212,0.126
2013860,0.318,0.276,0.044,0.206,0.156
2013851,0.442,0.166,0.014,0.34,0.038
2013850,0.414,0.224,0.038,0.242,0.082
2013842,0.412,0.324,0.024,0.162,0.078
2013841,0.384,0.218,0.016,0.302,0.08
2013836,0.398,0.28,0.024,0.214,0.084
2013832,0.334,0.296,0.06,0.13,0.18
2013831,0.39,0.158,0.01,0.426,0.016
2013829,0.372,0.264,0.028,0.222,0.114
2013825,0.41,0.236,0.014,0.266,0.074
2013823,0.43,0.222,0.028,0.222,0.098
2013816,0.468,0.198,0.01,0.274,0.05
2013814,0.344,0.312,0.044,0.186,0.114
2013808,0.382,0.266,0.022,0.282,0.048
2013807,0.37,0.338,0.032,0.174,0.086
2013805,0.392,0.24,0.028,0.268,0.072
2013802,0.378,0.322,0.034,0.17,0.096
2013791,0.32,0.354,0.052,0.12,0.154
2013776,0.31,0.298,0.07,0.18,0.142
2013773,0.362,0.298,0.036,0.186,0.118
2013772,0.352,0.342,0.036,0.134,0.136
2013769,0.344,0.364,0.054,0.116,0.122
2013764,0.328,0.326,0.072,0.136,0.138
2013758,0.418,0.198,0.022,0.246,0.116
2013753,0.394,0.186,0.012,0.334,0.074
2013752,0.406,0.176,0.006,0.366,0.046
2013748,0.41,0.288,0.038,0.15,0.114
2013734,0.306,0.314,0.078,0.124,0.178
2013725,0.416,0.278,0.024,0.198,0.084
2013720,0.398,0.262,0.02,0.244,0.076
2013718,0.462,0.196,0.014,0.256,0.072
2013717,0.378,0.212,0.034,0.278,0.098
2013716,0.444,0.202,0.01,0.274,0.07
2013711,0.368,0.306,0.024,0.178,0.124
2013705,0.434,0.242,0.014,0.274,0.036
2013697,0.384,0.27,0.024,0.206,0.116
2013694,0.4,0.26,0.022,0.232,0.086
2013690,0.434,0.214,0.01,0.262,0.08
2013688,0.404,0.32,0.02,0.18,0.076
2013683,0.338,0.362,0.052,0.1,0.148
2013680,0.366,0.312,0.026,0.178,0.118
2013669,0.432,0.242,0.022,0.21,0.094
2013668,0.342,0.304,0.036,0.172,0.146
2013659,0.4,0.204,0.01,0.32,0.066
2013657,0.43,0.21,0.026,0.258,0.076
2013656,0.38,0.266,0.026,0.224,0.104
2013655,0.366,0.296,0.026,0.21,0.102
2013650,0.414,0.226,0.024,0.266,0.07
2013634,0.336,0.304,0.062,0.16,0.138
2013629,0.406,0.264,0.024,0.186,0.12
2013621,0.388,0.216,0.008,0.322,0.066
2013619,0.414,0.206,0.012,0.298,0.07
2013614,0.438,0.216,0.016,0.272,0.058
2013608,0.4,0.282,0.026,0.238,0.054
2013600,0.458,0.148,0.006,0.344,0.044
2013587,0.43,0.226,0.014,0.272,0.058
2013581,0.374,0.304,0.042,0.142,0.138
2013580,0.44,0.196,0.008,0.298,0.058
2013577,0.472,0.238,0.02,0.228,0.042
2013570,0.39,0.314,0.028,0.148,0.12
2013569,0.344,0.27,0.048,0.224,0.114
2013558,0.324,0.352,0.052,0.13,0.142
2013556,0.418,0.208,0.012,0.294,0.068
2013543,0.386,0.18,0.012,0.376,0.046
2013539,0.312,0.302,0.048,0.168,0.17
2013538,0.382,0.192,0.024,0.346,0.056
2013535,0.408,0.196,0.006,0.302,0.088
2013524,0.366,0.288,0.048,0.144,0.154
2013523,0.398,0.274,0.032,0.212,0.084
2013520,0.41,0.13,0.004,0.418,0.038
20153991,0.28,0.308,0.052,0.166,0.194
20153974,0.312,0.362,0.054,0.136,0.136
20153931,0.368,0.258,0.04,0.222,0.112
20153917,0.396,0.228,0.012,0.268,0.096
20153915,0.328,0.358,0.046,0.112,0.156
20153910,0.44,0.266,0.006,0.212,0.076
20153894,0.278,0.34,0.08,0.124,0.178
20153887,0.418,0.276,0.036,0.148,0.122
20153852,0.444,0.214,0.016,0.22,0.106
20153845,0.228,0.35,0.098,0.054,0.27
20153823,0.372,0.3,0.042,0.132,0.154
20153801,0.362,0.284,0.026,0.22,0.108
20153794,0.386,0.31,0.052,0.114,0.138
20153786,0.412,0.174,0.014,0.326,0.074
20153776,0.356,0.32,0.04,0.126,0.158
20153773,0.362,0.262,0.04,0.21,0.126
20153757,0.354,0.376,0.04,0.084,0.146
20153752,0.428,0.244,0.022,0.248,0.058
20153742,0.35,0.31,0.062,0.086,0.192
20153715,0.35,0.31,0.056,0.11,0.174
20153714,0.302,0.33,0.074,0.128,0.166
20153701,0.41,0.178,0.012,0.35,0.05
20153700,0.32,0.306,0.088,0.102,0.184
20153698,0.204,0.284,0.14,0.036,0.336
20153697,0.28,0.314,0.09,0.126,0.19
20153696,0.336,0.376,0.046,0.11,0.132
20153694,0.422,0.248,0.02,0.236,0.074
20153693,0.35,0.232,0.034,0.26,0.124
20153663,0.44,0.224,0.016,0.228,0.092
20153648,0.406,0.246,0.012,0.254,0.082
20153639,0.416,0.152,0.022,0.34,0.07
20153619,0.44,0.18,0.01,0.328,0.042
20153618,0.4,0.31,0.038,0.13,0.122
20153606,0.32,0.336,0.07,0.114,0.16
20153604,0.416,0.188,0.032,0.284,0.08
20153576,0.468,0.158,0.008,0.316,0.05
20153551,0.442,0.222,0.022,0.222,0.092
20153550,0.34,0.288,0.064,0.142,0.166
20153545,0.306,0.298,0.09,0.098,0.208
20153525,0.318,0.346,0.076,0.108,0.152
20153520,0.424,0.256,0.03,0.186,0.104
20153518,0.302,0.358,0.074,0.1,0.166
20153510,0.312,0.352,0.068,0.114,0.154
20153509,0.328,0.342,0.016,0.182,0.132
20153508,0.408,0.262,0.012,0.208,0.11
20153477,0.306,0.322,0.066,0.112,0.194
20153474,0.41,0.28,0.046,0.17,0.094
20153468,0.298,0.318,0.078,0.082,0.224
20153462,0.29,0.274,0.084,0.096,0.256
20153458,0.432,0.184,0.016,0.314,0.054
20153457,0.336,0.296,0.072,0.11,0.186
20153448,0.424,0.234,0.012,0.26,0.07
20153444,0.372,0.26,0.03,0.238,0.1
20153437,0.294,0.294,0.07,0.166,0.176
20153424,0.392,0.274,0.032,0.204,0.098
20153396,0.34,0.332,0.06,0.092,0.176
20153388,0.316,0.324,0.04,0.16,0.16
20153365,0.282,0.314,0.106,0.1,0.198
20153361,0.318,0.332,0.05,0.158,0.142
20153354,0.454,0.202,0.024,0.234,0.086
20153351,0.292,0.318,0.084,0.106,0.2
20153350,0.332,0.34,0.05,0.142,0.136
20153338,0.34,0.322,0.052,0.128,0.158
20153335,0.338,0.298,0.026,0.24,0.098
20153291,0.306,0.28,0.068,0.184,0.162
20153272,0.27,0.314,0.07,0.08,0.266
20153259,0.262,0.306,0.086,0.09,0.256
20153254,0.466,0.164,0.004,0.298,0.068
20153243,0.408,0.232,0.02,0.264,0.076
20153235,0.342,0.298,0.07,0.106,0.184
20153232,0.416,0.234,0.02,0.232,0.098
20153223,0.402,0.18,0.008,0.34,0.07
20153212,0.39,0.302,0.016,0.186,0.106
20153207,0.33,0.322,0.056,0.086,0.206
20153202,0.298,0.298,0.07,0.12,0.214
20153192,0.344,0.246,0.046,0.23,0.134
20153189,0.388,0.336,0.028,0.138,0.11
20153185,0.442,0.174,0.004,0.33,0.05
20153183,0.402,0.272,0.032,0.184,0.11
20153176,0.428,0.24,0.028,0.2,0.104
20153173,0.392,0.242,0.02,0.268,0.078
20153154,0.296,0.338,0.058,0.112,0.196
20153123,0.264,0.348,0.074,0.11,0.204
20153117,0.416,0.24,0.018,0.232,0.094
20153105,0.406,0.208,0.03,0.26,0.096
20153092,0.272,0.31,0.074,0.114,0.23
20153081,0.304,0.308,0.06,0.188,0.14
20153061,0.362,0.338,0.008,0.194,0.098
20153044,0.43,0.216,0.018,0.242,0.094
20153032,0.27,0.342,0.076,0.136,0.176
20153029,0.314,0.28,0.054,0.188,0.164
20153026,0.3,0.296,0.116,0.078,0.21
20153016,0.292,0.29,0.118,0.09,0.21
20153015,0.35,0.282,0.072,0.134,0.162
20153006,0.232,0.3,0.126,0.094,0.248
20152987,0.388,0.228,0.024,0.26,0.1
20152983,0.318,0.352,0.028,0.162,0.14
20152966,0.292,0.306,0.086,0.1,0.216
20152951,0.258,0.268,0.116,0.134,0.224
20152938,0.39,0.308,0.028,0.162,0.112
20152933,0.262,0.348,0.096,0.072,0.222
20152924,0.412,0.214,0.036,0.236,0.102
20152915,0.316,0.296,0.056,0.168,0.164
20152908,0.282,0.318,0.106,0.078,0.216
20152904,0.186,0.346,0.108,0.072,0.288
20152886,0.276,0.38,0.08,0.1,0.164
20152856,0.342,0.322,0.062,0.106,0.168
20152844,0.322,0.3,0.074,0.088,0.216
20152836,0.408,0.218,0.02,0.264,0.09
20152831,0.398,0.3,0.022,0.184,0.096
20152828,0.356,0.284,0.024,0.218,0.118
20152802,0.284,0.352,0.086,0.084,0.194
20152797,0.424,0.254,0.018,0.2,0.104
20152792,0.248,0.318,0.092,0.09,0.252
20152781,0.444,0.218,0.024,0.258,0.056
20152769,0.424,0.198,0.008,0.296,0.074
20152768,0.41,0.196,0.014,0.316,0.064
20152750,0.396,0.28,0.036,0.182,0.106
20152729,0.366,0.326,0.038,0.132,0.138
20152726,0.33,0.286,0.058,0.162,0.164
20152721,0.276,0.344,0.08,0.076,0.224
20152703,0.44,0.236,0.026,0.228,0.07
20152679,0.228,0.394,0.076,0.072,0.23
20152663,0.374,0.332,0.024,0.134,0.136
20152658,0.406,0.294,0.044,0.158,0.098
20152654,0.418,0.264,0.026,0.19,0.102
20152646,0.396,0.226,0.004,0.292,0.082
20152637,0.312,0.328,0.028,0.176,0.156
20152633,0.31,0.346,0.052,0.114,0.178
20152630,0.464,0.22,0.02,0.24,0.056
20152587,0.326,0.334,0.074,0.136,0.13
20152582,0.294,0.382,0.08,0.104,0.14
20152580,0.32,0.34,0.066,0.088,0.186
20152576,0.396,0.306,0.028,0.144,0.126
20152548,0.388,0.338,0.03,0.126,0.118
20152535,0.368,0.278,0.046,0.2,0.108
20152523,0.344,0.254,0.058,0.218,0.126
20152511,0.382,0.214,0.038,0.224,0.142
20152508,0.38,0.322,0.032,0.152,0.114
20152493,0.34,0.364,0.036,0.118,0.142
20152485,0.234,0.292,0.146,0.042,0.286
20152482,0.434,0.256,0.008,0.234,0.068
20152479,0.442,0.2,0.016,0.268,0.074
20152467,0.398,0.242,0.03,0.22,0.11
20152459,0.398,0.244,0.034,0.236,0.088
20152440,0.412,0.206,0.02,0.29,0.072
20152437,0.372,0.194,0.014,0.334,0.086
20152431,0.398,0.304,0.022,0.182,0.094
20152405,0.368,0.246,0.028,0.25,0.108
20152383,0.332,0.26,0.06,0.202,0.146
20152379,0.476,0.196,0.014,0.23,0.084
20152376,0.288,0.32,0.096,0.124,0.172
20152352,0.42,0.234,0.022,0.22,0.104
20152334,0.338,0.36,0.05,0.1,0.152
20152331,0.45,0.2,0.026,0.234,0.09
20152316,0.362,0.314,0.026,0.172,0.126
20152309,0.414,0.17,0.006,0.374,0.036
20152291,0.368,0.296,0.05,0.158,0.128
20152289,0.34,0.286,0.068,0.164,0.142
20152279,0.288,0.326,0.086,0.116,0.184
20152262,0.268,0.318,0.09,0.102,0.222
20152252,0.414,0.224,0.022,0.268,0.072
20152248,0.418,0.292,0.032,0.158,0.1
20152242,0.374,0.288,0.028,0.206,0.104
20152239,0.308,0.298,0.074,0.142,0.178
20152231,0.462,0.204,0.01,0.268,0.056
20152217,0.412,0.246,0.022,0.228,0.092
20152214,0.352,0.31,0.052,0.15,0.136
20152210,0.374,0.314,0.038,0.15,0.124
20152197,0.234,0.356,0.106,0.06,0.244
20152194,0.4,0.274,0.026,0.206,0.094
